geneId,geneName,numEntries
414236,C10orf55,0
414157,C10orf62,0
256815,C10orf67,0
118461,C10orf71,0
143379,C10orf82,0
80007,C10orf88,0
399815,C10orf88B,0
118611,C10orf90,0
387695,C10orf99,0
689,BTF3,0
690,BTF3P11,0
694,BTG1,0
7832,BTG2,0
10950,BTG3,0
110806272,BTG3-AS1,0
54766,BTG4,0
151888,BTLA,0
696,BTN1A1,0
11120,BTN2A1,0
10385,BTN2A2,0
54718,BTN2A3P,0
11119,BTN3A1,0
11118,BTN3A2,0
10384,BTN3A3,0
100129094,BTNL10,0
8019,BRD3,0
266655,BRD3OS,0
60500,BRCA3,0
8068,BRCATA,0
79184,BRCC3,0
394269,BRCA1P1,0
100507012,BMPR1B-DT,0
286494,BRAFP1,0
670,BPHL,0
671,BPI,0
51297,BPIFA1,0
140683,BPIFA2,0
128861,BPIFA3,0
317716,BPIFA4P,0
92747,BPIFB1,0
80341,BPIFB2,0
149954,BPIFB4,0
128859,BPIFB6,0
254240,BPIFC,0
10380,BPNT1,0
9083,BPY2,0
442867,BPY2B,0
442868,BPY2C,0
91272,BOD1,0
259282,BOD1L1,0
666,BOK,0
100379249,BOK-AS1,0
552900,BOLA2,0
654483,BOLA2B,0
29117,BRD7,0
647076,BRD7P2,0
23629,BRD7P3,0
10902,BRD8,0
65980,BRD9,0
676,BRDT,0
55290,BRF2,0
25798,BRI3,0
140707,BRI3BP,0
283870,BRICD5,0
1620,BRINP1,0
339479,BRINP3,0
54014,BRWD1,0
680,BRS3,0
84446,BRSK1,0
84312,BRMS1L,0
55845,BRK1,0
8927,BSN,0
100132677,BSN-DT,0
100131137,BSPH1,0
684,BST2,0
390259,BSX,0
9044,BTAF1,0
53339,BTBD1,0
84280,BTBD10,0
121551,BTBD11,0
643376,BTBD18,0
55643,BTBD2,0
22903,BTBD3,0
55727,BTBD7,0
284697,BTBD8,0
636,BICD1,0
2647,BLOC1S1,0
100528022,BLOC1S1-RDH5,0
282991,BLOC1S2,0
645,BLVRB,0
8548,BLZF1,0
89927,BMERB1,0
55330,BLOC1S4,0
63915,BLOC1S5,0
100526836,BLOC1S5-TXNDC5,0
146439,BICDL2,0
29998,BICRA,0
637,BID,0
638,BIK,0
51411,BIN2,0
55909,BIN3,0
329,BIRC2,0
57448,BIRC6,0
100874009,BIRC6-AS1,0
79444,BIRC7,0
112401,BIRC8,0
105221694,BISPR,0
54841,BIVM,0
100533467,BIVM-ERCC5,0
101669762,BLACAT1,0
338436,BLACE,0
10904,BLCAP,0
414899,BLID,0
96610,BMS1P20,0
729096,BMS1P4,0
113939925,BMS1P4-AGAP5,0
660,BMX,0
646,BNC1,0
662,BNIP1,0
663,BNIP2,0
664,BNIP3,0
665,BNIP3L,0
149428,BNIPL,0
66037,BOLL,0
100294715,BOP,0
23246,BOP1,0
79866,BORA,0
118426,BORCS5,0
119032,BORCS7,0
100528007,BORCS7-ASMT,0
729991,BORCS8,0
4207,BORCS8-MEF2B,0
64585,BOS2,0
60467,BPESC1,0
656,BMP8B,0
55589,BMP2K,0
651,BMP3,0
653,BMP5,0
654,BMP6,0
266700,BMP6P1,0
655,BMP7,0
27302,BMP10,0
100127902,BMI1P1,0
642,BLMH,0
103344929,BGLT3,0
50947,BHD,0
168620,BHLHA15,0
85003,BFSP2-AS1,0
54831,BEST2,0
100507582,BHLHE40-AS1,0
79365,BHLHE41,0
388553,BHMG1,0
635,BHMT,0
23743,BHMT2,0
80823,BHLHB9,0
100431177,BHLHB9P1,0
27319,BHLHE22,0
128408,BHLHE23,0
266675,BEST4,0
10282,BET1,0
51272,BET1L,0
55859,BEX1,0
84707,BEX2,0
27018,BEX3,0
56271,BEX4,0
340542,BEX5,0
51283,BFAR,0
81865,BFIC2,0
8181,BFIS1,0
100271922,BFIS4,0
441925,BECN2,0
100653365,BED,0
57596,BEGAIN,0
139105,BEND2,0
57673,BEND3,0
389206,BEND4,0
79656,BEND5,0
221336,BEND6,0
222389,BEND7,0
83875,BCO2,0
283149,BCL9L,0
9774,BCLAF1,0
255877,BCL6B,0
605,BCL7A,0
9275,BCL7B,0
9274,BCL7C,0
105372589,BCL2L1-AS1,0
10017,BCL2L10,0
10018,BCL2L11,0
83596,BCL2L12,0
23786,BCL2L13,0
79370,BCL2L14,0
440603,BCL2L15,0
599,BCL2L2,0
100529063,BCL2L2-PABPN1,0
602,BCL3,0
603,BCL5,0
497258,BDNF-AS,0
55814,BDP1,0
63035,BCORL1,0
644079,BCRP1,0
400892,BCRP2,0
644165,BCRP3,0
616,BCRP4,0
618,BCYRN1,0
246260,BDA1B,0
622,BDH1,0
56898,BDH2,0
377677,CA13,0
23632,CA14,0
100996348,CA3-AS1,0
733,C8G,0
100507249,C8orf17,0
65265,C8orf33,0
116328,C8orf34,0
100129385,C9orf92,0
759,CA1,0
56934,CA10,0
770,CA11,0
765,CA6,0
766,CA7,0
56344,CABP5,0
85438,CABS1,0
26256,CABYR,0
772,CACD,0
11094,CACFD1,0
57685,CACHD1,0
79886,CAAP1,0
51719,CAB39,0
81617,CAB39L,0
219621,CABCOCO1,0
23523,CABIN1,0
91768,CABLES1,0
81928,CABLES2,0
9478,CABP1,0
51279,C1RL,0
136895,C7orf31,0
202865,C7orf33,0
84310,C7orf50,0
387263,C6orf120,0
135398,C6orf141,0
29113,C6orf15,0
221416,C6orf223,0
57827,C6orf47,0
352999,C6orf58,0
221477,C6orf89,0
100130967,C6orf99,0
138162,C9orf116,0
401563,C9orf139,0
100133204,C9orf147,0
389766,C9orf153,0
79095,C9orf16,0
158055,C9orf163,0
84688,C9orf24,0
257169,C9orf43,0
286223,C9orf47,0
84267,C9orf64,0
100616530,C8orf37-AS1,0
100533105,C8orf44-SGK3,0
606553,C8orf49,0
541565,C8orf58,0
203076,C8orf74,0
389676,C8orf87,0
100127983,C8orf88,0
100130301,C8orf89,0
100652846,CACNA1C-AS1,0
100874234,CACNA1C-AS4,0
100874370,CACNA1C-IT3,0
253962,CACNA1G-AS1,0
8911,CACNA1I,0
55799,CACNA2D3,0
10368,CACNG3,0
27092,CACNG4,0
27091,CACNG5,0
59285,CACNG6,0
59284,CACNG7,0
59283,CACNG8,0
58509,CACTIN,0
143384,CACUL1,0
27101,CACYBP,0
23705,CADM1,0
253559,CADM2,0
100874037,CADM2-AS2,0
57863,CADM3,0
100131825,CADM3-AS1,0
199731,CADM4,0
8618,CADPS,0
93664,CADPS2,0
285782,CAGE1,0
100526820,CAHM,0
793,CALB1,0
10203,CALCRL,0
800,CALD1,0
255022,CALHM1,0
51063,CALHM2,0
119395,CALHM3,0
441168,CALHM6,0
125972,CALR3,0
813,CALU,0
50632,CALY,0
8536,CAMK1,0
57118,CAMK1D,0
57172,CAMK1G,0
786,CACNG1,0
818,CAMK2G,0
55450,CAMK2N1,0
94032,CAMK2N2,0
808,CALM3,0
810,CALML3,0
100132159,CALML3-AS1,0
51806,CALML5,0
163688,CALML6,0
83698,CALN1,0
782,CACNB1,0
784,CACNB3,0
797,CALCB,0
57658,CALCOCO1,0
10241,CALCOCO2,0
10882,C1QL1,0
165257,C1QL2,0
389941,C1QL3,0
338761,C1QL4,0
114897,C1QTNF1,0
100507410,C1QTNF1-AS1,0
388581,C1QTNF12,0
114899,C1QTNF3,0
100534612,C1QTNF3-AMACR,0
114900,C1QTNF4,0
147685,C19orf18,0
148223,C19orf25,0
64073,C19orf33,0
126526,C19orf47,0
84798,C19orf48,0
28974,C19orf53,0
284325,C19orf54,0
342918,C19orf81,0
10438,C1D,0
56913,C1GALT1,0
102060414,C2-AS1,0
140873,C20orf173,0
100128998,C20orf181,0
25943,C20orf194,0
284756,C20orf197,0
284805,C20orf203,0
284739,C20orf204,0
54976,C20orf27,0
128602,C20orf85,0
140680,C20orf96,0
54058,C21orf58,0
56245,C21orf62,0
54067,C21orf62-AS1,0
54149,C21orf91,0
246312,C21orf91-OT1,0
150248,C22orf15,0
25770,C22orf31,0
348645,C22orf34,0
128977,C22orf39,0
25966,C2CD2,0
200159,C1orf100,0
92346,C1orf105,0
54955,C1orf109,0
55732,C1orf112,0
79762,C1orf115,0
79098,C1orf116,0
148345,C1orf127,0
400757,C1orf141,0
574431,C1orf147,0
284498,C1orf167,0
102724659,C1orf167-AS1,0
284546,C1orf185,0
127003,C1orf194,0
84886,C1orf198,0
81563,C1orf21,0
149466,C1orf210,0
400798,C1orf220,0
400793,C1orf226,0
25912,C1orf43,0
79078,C1orf50,0
148423,C1orf52,0
79630,C1orf54,0
54964,C1orf56,0
10485,C1orf61,0
100129271,C1orf68,0
148304,C1orf74,0
127795,C1orf87,0
84970,C1orf94,0
84419,C15orf48,0
123775,C16orf46,0
64755,C16orf58,0
80262,C16orf70,0
29035,C16orf72,0
404550,C16orf74,0
162083,C16orf82,0
388284,C16orf86,0
388272,C16orf87,0
146556,C16orf89,0
146378,C16orf92,0
100506581,C16orf95,0
342346,C16orf96,0
388327,C17orf100,0
400591,C17orf102,0
100130311,C17orf107,0
124944,C17orf49,0
284018,C17orf58,0
339210,C17orf67,0
284099,C17orf78,0
55028,C17orf80,0
400566,C17orf97,0
100141515,C17orf99,0
83608,C18orf21,0
147339,C18orf25,0
162681,C18orf54,0
110599590,C5-OT1,0
728,C5AR1,0
27202,C5AR2,0
439936,C5orf17,0
55322,C5orf22,0
375444,C5orf34,0
105374749,C5orf34-AS1,0
153571,C5orf38,0
389336,C5orf46,0
133491,C5orf47,0
401207,C5orf63,0
285668,C5orf64,0
100506526,C5orf64-AS1,0
100996485,C5orf66,0
101927953,C5orf66-AS1,0
340073,C5orf66-AS2,0
101928448,C5orf67,0
100293534,C4B_2,0
722,C4BPA,0
725,C4BPB,0
84103,C4orf17,0
55286,C4orf19,0
401152,C4orf3,0
132321,C4orf33,0
132989,C4orf36,0
152940,C4orf45,0
201725,C4orf46,0
441054,C4orf47,0
401115,C4orf48,0
389197,C4orf50,0
646603,C4orf51,0
285556,C4orf54,0
144608,C12orf60,0
685,BTC,0
114905,C1QTNF7,0
101929095,C1QTNF7-AS1,0
390664,C1QTNF8,0
338872,C1QTNF9,0
387911,C1QTNF9B,0
719,C3AR1,0
23739,C3CER1,0
84077,C3orf20,0
152065,C3orf22,0
339883,C3orf35,0
285237,C3orf38,0
132200,C3orf49,0
79669,C3orf52,0
375341,C3orf62,0
200844,C3orf67,0
101929238,C3orf67-AS1,0
285382,C3orf70,0
401081,C3orf85,0
388503,C3P1,0
145741,C2CD4A,0
388125,C2CD4B,0
126567,C2CD4C,0
100132111,C2CD4D-AS1,0
9847,C2CD5,0
151254,C2CD6,0
84226,C2orf16,0
29798,C2orf27A,0
54980,C2orf42,0
79074,C2orf49,0
388969,C2orf68,0
205327,C2orf69,0
129852,C2orf73,0
339804,C2orf74,0
130355,C2orf76,0
389073,C2orf80,0
56918,C2orf83,0
84281,C2orf88,0
400950,C2orf91,0
728537,C2orf92,0
101805488,CCAT2,0
29903,CCDC106,0
203260,CCDC107,0
153733,CCDC112,0
29070,CCDC113,0
57332,CBX8,0
25776,CBY1,0
220082,CBY2,0
878,CCA1,0
882,CCAL1,0
55749,CCAR1,0
57805,CCAR2,0
164592,CCDC116,0
151903,CCDC12,0
79635,CCDC121,0
160857,CCDC122,0
202243,CCDC125,0
90693,CCDC126,0
133957,CCDC127,0
152206,CCDC13,0
81576,CCDC130,0
79879,CCDC134,0
64753,CCDC136,0
339230,CCDC137,0
64770,CCDC14,0
151278,CCDC140,0
285025,CCDC141,0
9720,CCDC144A,0
348254,CCDC144CP,0
339184,CCDC144NL,0
440416,CCDC144NL-AS1,0
57639,CCDC146,0
130940,CCDC148,0
91050,CCDC149,0
729665,CCDC175,0
374864,CCDC178,0
100500938,CCDC179,0
343099,CCDC18,0
100131564,CCDC18-AS1,0
100499483,CCDC180,0
57821,CCDC181,0
55088,CCDC186,0
90835,CCDC189,0
728586,CCDC192,0
256369,CCDC197,0
100129792,CCDC152,0
645811,CCDC154,0
147872,CCDC155,0
550631,CCDC157,0
339965,CCDC158,0
221262,CCDC162P,0
126661,CCDC163,0
154467,CCDC167,0
643677,CCDC168,0
100526761,CCDC169-SOHLH2,0
149483,CCDC17,0
80129,CCDC170,0
203238,CCDC171,0
79714,CCDC51,0
84692,CCDC54,0
284001,CCDC57,0
131076,CCDC58,0
29080,CCDC59,0
146849,CCDC42,0
124808,CCDC43,0
55246,CCDC25,0
92922,CCDC102A,0
79839,CCDC102B,0
83643,CCDC3,0
728621,CCDC30,0
80125,CCDC33,0
91057,CCDC34,0
339834,CCDC36,0
120935,CCDC38,0
57820,CCNB1IP1,0
9133,CCNB2,0
85417,CCNB3,0
892,CCNC,0
4856,CCN3,0
8840,CCN4,0
8839,CCN5,0
6349,CCL3L1,0
414062,CCL3L3,0
6351,CCL4,0
388372,CCL4L1,0
9560,CCL4L2,0
6355,CCL8,0
6357,CCL13,0
6358,CCL14,0
6359,CCL15,0
348249,CCL15-CCL14,0
6360,CCL16,0
6362,CCL18,0
6363,CCL19,0
6368,CCL23,0
6369,CCL24,0
6370,CCL25,0
10344,CCL26,0
10850,CCL27,0
56477,CCL28,0
160777,CCDC60,0
84660,CCDC62,0
160762,CCDC63,0
148870,CCDC27,0
25901,CCDC28A,0
220388,CCDC89,0
26093,CCDC9,0
55297,CCDC91,0
80212,CCDC92,0
54520,CCDC93,0
257236,CCDC96,0
90324,CCDC97,0
388115,CCDC9B,0
105682749,CCEPR,0
196477,CCER1,0
643669,CCER2,0
151887,CCDC80,0
60494,CCDC81,0
79780,CCDC82,0
220047,CCDC83,0
338657,CCDC84,0
114800,CCDC85A,0
11007,CCDC85B,0
317762,CCDC85C,0
79080,CCDC86,0
285331,CCDC66,0
80323,CCDC68,0
26112,CCDC69,0
79741,CCDC7,0
168455,CCDC71L,0
493860,CCDC73,0
84318,CCDC77,0
6650,CAPN15,0
824,CAPN2,0
11131,CAPN11,0
147968,CAPN12,0
92291,CAPN13,0
114769,CARD16,0
440068,CARD17,0
59082,CARD18,0
84270,CARD19,0
84674,CARD6,0
22900,CARD8,0
100505812,CARD8-AS1,0
55259,CASC1,0
100270680,CASC11,0
401237,CASC15,0
643714,CASC16,0
101928165,CASC17,0
101929110,CASC18,0
103021165,CASC19,0
255082,CASC2,0
101929244,CASC20,0
103021164,CASC21,0
283854,CASC22,0
22794,CASC3,0
113201,CASC4,0
727677,CASC8,0
101805492,CASC9,0
64921,CASD1,0
827,CAPN6,0
23473,CAPN7,0
388743,CAPN8,0
10753,CAPN9,0
826,CAPNS1,0
84290,CAPNS2,0
4076,CAPRIN1,0
65981,CAPRIN2,0
828,CAPS,0
84698,CAPS2,0
133690,CAPSL,0
829,CAPZA1,0
830,CAPZA2,0
832,CAPZB,0
29775,CARD10,0
79012,CAMKV,0
819,CAMLG,0
820,CAMP,0
157922,CAMSAP1,0
23271,CAMSAP2,0
57662,CAMSAP3,0
110841581,CAMTA1-DT,0
23125,CAMTA2,0
55832,CAND1,0
100130460,CAND1.11,0
84254,CAMKK1,0
10645,CAMKK2,0
117084,CANDF1,0
821,CANX,0
10487,CAP1,0
10486,CAP2,0
822,CAPG,0
103689911,CATIP-AS2,0
856,CATR1,0
440278,CATSPER2P1,0
347732,CATSPER3,0
378807,CATSPER4,0
79820,CATSPERB,0
257044,CATSPERE,0
25858,CATSPERZ,0
23624,CBLC,0
8436,CAVIN2,0
112464,CAVIN3,0
347273,CAVIN4,0
9139,CBFA2T2,0
863,CBFA2T3,0
11335,CBX3,0
645158,CBX3P2,0
8535,CBX4,0
23468,CBX5,0
23466,CBX6,0
102724560,CBSL,0
55871,CBWD1,0
10951,CBX1,0
874,CBR3,0
100506428,CBR3-AS1,0
84869,CBR4,0
79872,CBLL1,0
158506,CBLL2,0
869,CBLN1,0
147381,CBLN2,0
140689,CBLN4,0
197350,CASP16P,0
643733,CASP17P,0
835,CASP2,0
57524,CASKIN1,0
57513,CASKIN2,0
834,CASP1,0
90668,CARMIL3,0
728264,CARMN,0
57571,CARNS1,0
833,CARS1,0
100852407,CARS1-AS1,0
79800,CARF,0
23589,CARHSP1,0
10498,CARM1,0
100130873,CARM1P1,0
55604,CARMIL1,0
652968,CASTOR1,0
729438,CASTOR2,0
352954,CASTOR3,0
101927256,CARD11-AS1,0
9994,CASP8AP2,0
837,CASP4,0
838,CASP5,0
839,CASP6,0
467,ATF3,0
468,ATF4,0
643159,ATF4P3,0
22809,ATF5,0
83858,ATAD3B,0
79915,ATAD5,0
79969,ATAT1,0
80063,ATF7IP2,0
465,ATD,0
11101,ATE1,0
1388,ATF6B,0
11016,ATF7,0
114108587,ATF7-NPFF,0
80150,ASRGL1,0
151516,ASPRV1,0
442167,ASS1P1,0
158452,ASS1P3,0
28990,ASTE1,0
431705,ASTL,0
460,ASTN1,0
100128505,ASTN2-AS1,0
29028,ATAD2,0
54454,ATAD2B,0
136991,ASZ1,0
424,ARVD3,0
425,ARVD4,0
84164,ASCC2,0
10973,ASCC3,0
430,ASCL2,0
56676,ASCL3,0
431,ASD1,0
25842,ASF1A,0
55723,ASF1B,0
432,ASGR1,0
433,ASGR2,0
9070,ASH2L,0
41,ASIC1,0
40,ASIC2,0
9311,ASIC3,0
55515,ASIC4,0
105373885,ASIC4-AS1,0
51802,ASIC5,0
434,ASIP,0
253982,ASPHD1,0
374569,ASPG,0
438,ASMT,0
8623,ASMTL,0
145407,ARMH4,0
79624,ARMT1,0
405,ARNT,0
51309,ARMCX1,0
9823,ARMCX2,0
51566,ARMCX3,0
100528062,ARMCX5-GPRASP2,0
339541,ARMH1,0
93436,ARMC6,0
25852,ARMC8,0
25820,ARIH1,0
10425,ARIH2,0
400,ARL1,0
115761,ARL11,0
392509,ARL13A,0
10109,ARPC2,0
10094,ARPC3,0
10093,ARPC4,0
100526693,ARPC4-TTLL3,0
10092,ARPC5,0
81873,ARPC5L,0
348110,ARPIN,0
100526783,ARPIN-AP3S2,0
10776,ARPP19,0
10777,ARPP21,0
407,ARR3,0
408,ARRB1,0
409,ARRB2,0
92714,ARRDC1,0
85026,ARRDC1-AS1,0
27106,ARRDC2,0
57561,ARRDC3,0
100129716,ARRDC3-AS1,0
91947,ARRDC4,0
645432,ARRDC5,0
347527,ARSH,0
340075,ARSI,0
79642,ARSJ,0
153642,ARSK,0
417,ART1,0
419,ART3,0
420,ART4,0
116969,ART5,0
406,ARNTL,0
56938,ARNTL2,0
101928646,ARNTL2-AS1,0
10552,ARPC1A,0
413,ARSC2,0
414,ARSD,0
416,ARSF,0
140456,ASB11,0
142689,ASB12,0
142686,ASB14,0
142685,ASB15,0
102724555,ASB15-AS1,0
92591,ASB16,0
339201,ASB16-AS1,0
401036,ASB18,0
51676,ASB2,0
51130,ASB3,0
51666,ASB4,0
140459,ASB6,0
140461,ASB8,0
56624,ASAH2,0
653308,ASAH2B,0
50807,ASAP1,0
29065,ASAP1-IT1,0
8853,ASAP2,0
55616,ASAP3,0
51665,ASB1,0
441432,AQP7P3,0
343,AQP8,0
366,AQP9,0
9716,AQR,0
57221,ARFGEF3,0
27236,ARFIP1,0
23647,ARFIP2,0
10139,ARFRP1,0
9824,ARHGAP11A,0
114118903,ARHGAP11A-SCG5,0
89839,ARHGAP11B,0
94134,ARHGAP12,0
384,ARG2,0
55082,ARGLU1,0
392,ARHGAP1,0
9743,ARHGAP32,0
115703,ARHGAP33,0
2909,ARHGAP35,0
158763,ARHGAP36,0
80728,ARHGAP39,0
393,ARHGAP4,0
143872,ARHGAP42,0
9912,ARHGAP44,0
23526,ARHGAP45,0
394,ARHGAP5,0
84837,ARHGAP5-AS1,0
395,ARHGAP6,0
23779,ARHGAP8,0
64333,ARHGAP9,0
105373654,ARHGAP15-AS1,0
55114,ARHGAP17,0
93663,ARHGAP18,0
84986,ARHGAP19,0
100533184,ARHGAP19-SLIT1,0
57569,ARHGAP20,0
57584,ARHGAP21,0
58504,ARHGAP22,0
100689073,ARHGAP22-IT1,0
57636,ARHGAP23,0
83478,ARHGAP24,0
9938,ARHGAP25,0
108489980,ARF2P,0
377,ARF3,0
378,ARF4,0
381,ARF5,0
382,ARF6,0
55738,ARFGAP1,0
84364,ARFGAP2,0
26286,ARFGAP3,0
10565,ARFGEF1,0
644000,ARAFP2,0
116985,ARAP1,0
100874075,ARAP1-AS1,0
100506020,ARAP1-AS2,0
116984,ARAP2,0
64411,ARAP3,0
23237,ARC,0
55198,APPL2,0
10513,APPBP2,0
89872,AQP10,0
282679,AQP11,0
375318,AQP12A,0
363,AQP6,0
147429,AQP4-AS1,0
100505854,APTR,0
360,AQP3,0
397,ARHGDIB,0
398,ARHGDIG,0
9138,ARHGEF1,0
201176,ARHGAP27,0
146880,ARHGAP27P1,0
79822,ARHGAP28,0
9411,ARHGAP29,0
107985092,ARHGAP29-AS1,0
257106,ARHGAP30,0
128272,ARHGEF19,0
9870,AREL1,0
55160,ARHGEF10L,0
9826,ARHGEF11,0
23365,ARHGEF12,0
22899,ARHGEF15,0
27237,ARHGEF16,0
9828,ARHGEF17,0
107985210,ARHGEF2-AS1,0
115557,ARHGEF25,0
26084,ARHGEF26,0
100507524,ARHGEF26-AS1,0
64283,ARHGEF28,0
50650,ARHGEF3,0
100271715,ARHGEF33,0
54848,ARHGEF38,0
84904,ARHGEF39,0
50649,ARHGEF4,0
55701,ARHGEF40,0
7984,ARHGEF5,0
9459,ARHGEF6,0
8874,ARHGEF7,0
100874238,ARHGEF7-AS2,0
1820,ARID3A,0
10620,ARID3B,0
5926,ARID4A,0
51742,ARID4B,0
10865,ARID5A,0
80117,ARL14,0
120534,ARL14EP,0
54622,ARL15,0
339231,ARL16,0
51326,ARL17A,0
100506084,ARL17B,0
402,ARL2,0
100528018,ARL2-SNX15,0
10550,ARL6IP5,0
151188,ARL6IP6,0
127829,ARL8A,0
55207,ARL8B,0
132946,ARL9,0
100996425,ARLNC1,0
83787,ARMC10,0
221481,ARMC12,0
84071,ARMC2,0
101929716,ARMC2-AS1,0
219681,ARMC3,0
403,ARL3,0
10124,ARL4A,0
10123,ARL4C,0
379,ARL4D,0
26225,ARL5A,0
221079,ARL5B,0
390790,ARL5C,0
273,AMPH,0
196394,AMN1,0
154796,AMOT,0
154810,AMOTL1,0
51421,AMOTL2,0
253935,ANGPTL5,0
83854,ANGPTL6,0
10218,ANGPTL7,0
55908,ANGPTL8,0
116833,ANIB1,0
497657,ANIB3,0
724058,ANIB4,0
285,ANGPT2,0
51378,ANGPT4,0
9068,ANGPTL1,0
23452,ANGPTL2,0
105377373,ANK2-AS1,0
90806,ANGEL2,0
54882,ANKHD1,0
404734,ANKHD1-EIF4EBP3,0
54467,ANKIB1,0
348094,ANKDD1A,0
728780,ANKDD1B,0
63926,ANKEF1,0
162282,ANKFN1,0
51479,ANKFY1,0
22881,ANKRD6,0
100310846,ANKRD61,0
56311,ANKRD7,0
122416,ANKRD9,0
23294,ANKS1A,0
56899,ANKS1B,0
124401,ANKS3,0
257629,ANKS4B,0
23253,ANKRD12,0
88455,ANKRD13A,0
124930,ANKRD13B,0
54522,ANKRD16,0
26057,ANKRD17,0
253650,ANKRD18A,0
441459,ANKRD18B,0
138649,ANKRD19P,0
26287,ANKRD2,0
400110,ANKRD20A19P,0
284232,ANKRD20A9P,0
118932,ANKRD22,0
200539,ANKRD23,0
170961,ANKRD24,0
100873882,ANKRD26P4,0
84079,ANKRD27,0
23243,ANKRD28,0
147463,ANKRD29,0
91074,ANKRD30A,0
554226,ANKRD30BL,0
149992,ANKRD30BP2,0
256006,ANKRD31,0
341405,ANKRD33,0
651746,ANKRD33B,0
284615,ANKRD34A,0
729911,ANKRD34C-AS1,0
375248,ANKRD36,0
57730,ANKRD36B,0
353322,ANKRD37,0
51239,ANKRD39,0
55018,ANKRD40CL,0
338699,ANKRD42,0
91526,ANKRD44,0
101927547,ANKRD44-IT1,0
339416,ANKRD45,0
157567,ANKRD46,0
54851,ANKRD49,0
57182,ANKRD50,0
283373,ANKRD52,0
129138,ANKRD54,0
276,AMY1A,0
277,AMY1B,0
278,AMY1C,0
279,AMY2A,0
280,AMY2B,0
155185,AMZ1,0
201283,AMZ2P1,0
64682,ANAPC1,0
10393,ANAPC10,0
51529,ANAPC11,0
25847,ANAPC13,0
25906,ANAPC15,0
119504,ANAPC16,0
29882,ANAPC2,0
29945,ANAPC4,0
51433,ANAPC5,0
51434,ANAPC7,0
114293,ANBC,0
8066,ANC,0
282,ANCR,0
266,AMELY,0
259,AMBP,0
261,AMCN,0
262,AMD1,0
263,AMD1P2,0
728931,AMD1P3,0
144193,AMDHD1,0
51005,AMDHD2,0
57463,AMIGO1,0
347902,AMIGO2,0
386724,AMIGO3,0
100499260,AMMEC,0
219287,AMER2,0
205147,AMER3,0
267,AMFR,0
29880,ALG5,0
100310785,ALL1,0
100310786,ALL2,0
55821,ALLC,0
247,ALOX15B,0
100652883,ALOX15P1,0
243,ALOX12P1,0
245,ALOX12P2,0
100874291,ALMS1-IT1,0
200420,ALMS1P1,0
239,ALOX12,0
100506713,ALOX12-AS1,0
251,ALPG,0
248,ALPI,0
80216,ALPK1,0
115701,ALPK2,0
10189,ALYREF,0
259173,ALS2CL,0
253,ALS3,0
250,ALPP,0
260328,ALRH,0
105376599,ANO3-AS1,0
121601,ANO4,0
11199,ANXA10,0
195977,ANTXRL,0
100996567,ANTXRLP1,0
3734,ANOS2P,0
8125,ANP32A,0
10541,ANP32B,0
23520,ANP32C,0
23519,ANP32D,0
81611,ANP32E,0
290,ANPEP,0
65990,ANTKMT,0
51281,ANKMY1,0
57763,ANKRA2,0
27063,ANKRD1,0
55608,ANKRD10,0
100505494,ANKRD10-IT1,0
389161,ANKUB1,0
55139,ANKZF1,0
126549,ANKLE1,0
55107,ANO1,0
57101,ANO2,0
50636,ANO7,0
57719,ANO8,0
338440,ANO9,0
289,ANOP1,0
160,AP2A1,0
161,AP2A2,0
163,AP2B1,0
1173,AP2M1,0
100188340,AOS,0
316,AOX1,0
107126360,AOX3P,0
107161151,AOX3P-AOX2P,0
55435,AP1AR,0
162,AP1B1,0
23782,AP1B1P1,0
164,AP1G1,0
8906,AP1G2,0
8907,AP1M1,0
10053,AP1M2,0
309,ANXA6,0
310,ANXA7,0
653145,ANXA8,0
728113,ANXA8L1,0
8416,ANXA9,0
313,AOAH,0
26,AOC1,0
314,AOC2,0
90586,AOC4P,0
307,ANXA4,0
312,ANXA13,0
302,ANXA2,0
304,ANXA2P2,0
305,ANXA2P3,0
389289,ANXA2R,0
80831,APOL5,0
80830,APOL6,0
81575,APOLD1,0
55937,APOM,0
79135,APOO,0
644649,APOOP5,0
80833,APOL3,0
319,APOF,0
346,APOC4,0
100533990,APOC4-APOC2,0
347,APOD,0
100913187,APOBEC3A_B,0
342,APOC1P1,0
339,APOBEC1,0
10930,APOBEC2,0
100874530,APOBEC3B-AS1,0
27350,APOBEC3C,0
140564,APOBEC3D,0
200316,APOBEC3F,0
60489,APOBEC3G,0
164668,APOBEC3H,0
55911,APOBR,0
149773,APCDD1L-DT,0
325,APCS,0
327,APEH,0
100506013,APELA,0
91056,AP5B1,0
55745,AP5M1,0
104326055,APOA1-AS,0
27301,APEX2,0
51107,APH1A,0
83464,APH1B,0
8539,API5,0
51074,APIP,0
200558,APLF,0
8862,APLN,0
187,APLNR,0
333,APLP1,0
334,APLP2,0
57136,APMAP,0
780898,APMR1,0
100049544,APMR2,0
100287722,AP4B1-AS1,0
26985,AP3M1,0
10947,AP3M2,0
1176,AP3S1,0
317,APAF1,0
320,APBA1,0
321,APBA2,0
9546,APBA3,0
322,APBB1,0
54518,APBB1IP,0
323,APBB2,0
10307,APBB3,0
51554,ACKR4,0
46,ACLS,0
47,ACLY,0
130013,ACMSD,0
48,ACO1,0
400997,ACOXL-AS1,0
52,ACP1,0
53,ACP2,0
55,ACP3,0
